year,stem,cbsa_code,cbsa_title,vintage,tract_id_column,tract_id,source_path,definition_path,state,county,tract_name,total_population,tract_area_sq_m,tract_area_sq_km,cbsa_overlap_area_sq_m,cbsa_overlap_area_sq_km,cbsa_overlap_pct_of_tract,positive_area_overlap,representative_point_within_cbsa,geometry_type,is_valid,validity_reason,rep_within_own_geometry,rep_covered_by_own_geometry,centroid_within_cbsa,centroid_distance_to_cbsa_m,largest_component_rep_within_cbsa,largest_component_rep_covered_by_cbsa,largest_component_rep_distance_to_cbsa_m,rep_distance_to_cbsa_m,rep_distance_to_cbsa_boundary_m,tract_nonoverlap_area_sq_km,tract_nonoverlap_pct,overlap_geometry_type,nonoverlap_geometry_type,component_count,largest_component_index,largest_component_area_pct,rep_component_index,rep_component_rank_by_area,rep_component_area_pct,rep_on_largest_component,diagnostic_bucket
1980,203881_49740_march_2020,49740,"Yuma, AZ",march_2020,GISJOIN,G04002700105,old_cbsas/1980/203881_49740_march_2020_cbsa_tracts.shp,cbsas/defs/203881_49740_march_2020.shp,Arizona,Yuma County,State: 04 County: 027 Tract: 105,1602,5156379832.018327,5156.379832018327,2387422213.552784,2387.422213552784,46.300355895587536,True,False,Polygon,True,Valid Geometry,True,True,False,13.217964871972791,False,False,3481.6031200184066,3481.6031200184066,3481.6031200184066,2768.9576184655525,53.69964410441265,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1970,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504059,old_cbsas/1970/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,Pennsylvania,Delaware County,Tract 4059,10,1822730.4812313896,1.8227304812313896,807665.2800994263,0.8076652800994263,44.31073537288895,True,False,Polygon,True,Valid Geometry,True,True,False,94.1444297276817,False,False,63.333734222140706,63.333734222140706,63.333734222140706,1.015065201131962,55.68926462711098,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1980,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504059,old_cbsas/1980/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,Pennsylvania,Delaware County,State: 42 County: 045 Tract: 4059,33,1822730.4812313896,1.8227304812313896,807665.2800994263,0.8076652800994263,44.31073537288895,True,False,Polygon,True,Valid Geometry,True,True,False,94.1444297276817,False,False,63.333734222140706,63.333734222140706,63.333734222140706,1.015065201131962,55.68926462711098,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504059,old_cbsas/1990/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,42,Delaware County,Tract 4059,405,1822730.4812313896,1.8227304812313896,807665.2800994263,0.8076652800994263,44.31073537288895,True,False,Polygon,True,Valid Geometry,True,True,False,94.1444297276817,False,False,63.333734222140706,63.333734222140706,63.333734222140706,1.015065201131962,55.68926462711098,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,562647_16860_march_2020,16860,"Chattanooga, TN-GA",march_2020,GISJOIN,G4700110011798,old_cbsas/1990/562647_16860_march_2020_cbsa_tracts.shp,cbsas/defs/562647_16860_march_2020.shp,47,Bradley County,Tract 117.98,0,85444.54923964354,0.0854445492396435,37782.25494922605,0.037782254949226,44.218449609066795,True,False,Polygon,True,Valid Geometry,True,True,False,21.68324495278322,False,False,33.71612694246026,33.71612694246026,33.71612694246026,0.04766229429041909,55.78155039093507,GeometryCollection,Polygon,1,0,100.00000000000001,0,1,100.00000000000001,True,split_tract_ambiguous_35_to_65_pct
2000,270876_21500_march_2020,21500,"Erie, PA",march_2020,GISJOIN,G4200490010600,old_cbsas/2000/270876_21500_march_2020_cbsa_tracts.shp,cbsas/defs/270876_21500_march_2020.shp,Pennsylvania,490,Census Tract 106,1547,24813960.341732822,24.813960341732823,10774201.394831715,10.774201394831715,43.41991865245049,True,False,Polygon,True,Valid Geometry,True,True,False,1153.1180715170772,False,False,985.4800948034457,985.4800948034457,985.4800948034457,14.039758946901111,56.58008134754954,GeometryCollection,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100390005690,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Lane County,Tract 56.90,0,29360.353065019444,0.0293603530650194,12055.137756027749,0.0120551377560277,41.059239748688505,True,False,Polygon,True,Valid Geometry,True,True,False,6.791362889610881,False,False,6.638541191723721,6.638541191723721,6.638541191723721,0.01730521530898717,58.94076025129608,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600870122794,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Santa Cruz County,Tract 1227.94,0,10570.225908489892,0.0105702259084898,4311.0565395548765,0.0043110565395548,40.78490447486352,True,False,Polygon,True,Valid Geometry,True,True,False,17.63636777955861,False,False,18.727002038482198,18.727002038482198,18.727002038482198,0.0062591693689226305,59.21509552501931,MultiPolygon,MultiPolygon,1,0,100.00000000000001,0,1,100.00000000000001,True,split_tract_ambiguous_35_to_65_pct
1990,186847_39460_march_2020,39460,"Punta Gorda, FL",march_2020,GISJOIN,G1200150021198,old_cbsas/1990/186847_39460_march_2020_cbsa_tracts.shp,cbsas/defs/186847_39460_march_2020.shp,12,Charlotte County,Tract 211.98,30,57229.3260450378,0.0572293260450378,23309.266499950667,0.0233092664999506,40.729584132455024,True,False,Polygon,True,Valid Geometry,True,True,False,1.9260153371656892,False,False,1.718489045079642,1.718489045079642,1.718489045079642,0.033920059545087915,59.27041586754633,MultiPolygon,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1970,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504056,old_cbsas/1970/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,Pennsylvania,Delaware County,Tract 4056,111,2654968.705037455,2.654968705037455,1060142.1963595098,1.06014219635951,39.93049689617919,True,False,Polygon,True,Valid Geometry,True,True,False,60.70933421189781,False,False,95.30203208040746,95.30203208040746,95.30203208040746,1.5948265086779432,60.06950310382073,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1980,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504056,old_cbsas/1980/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,Pennsylvania,Delaware County,State: 42 County: 045 Tract: 4056,0,2654968.705037455,2.654968705037455,1060142.1963595098,1.06014219635951,39.93049689617919,True,False,Polygon,True,Valid Geometry,True,True,False,60.70933421189781,False,False,95.30203208040746,95.30203208040746,95.30203208040746,1.5948265086779432,60.06950310382073,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,6245051_37980_march_2020,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",march_2020,GISJOIN,G42004504056,old_cbsas/1990/6245051_37980_march_2020_cbsa_tracts.shp,cbsas/defs/6245051_37980_march_2020.shp,42,Delaware County,Tract 4056,566,2654968.705037455,2.654968705037455,1060142.1963595098,1.06014219635951,39.93049689617919,True,False,Polygon,True,Valid Geometry,True,True,False,60.70933421189781,False,False,95.30203208040746,95.30203208040746,95.30203208040746,1.5948265086779432,60.06950310382073,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100190230093,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Douglas County,Tract 2300.93,0,102717.03360312578,0.1027170336031257,40028.99005976476,0.0400289900597647,38.9701577777521,True,False,Polygon,True,Valid Geometry,True,True,False,16.28861851410613,False,False,14.735736714842572,14.735736714842572,14.735736714842572,0.06268804354337439,61.02984222226092,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600870122795,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Santa Cruz County,Tract 1227.95,0,6698.914206457476,0.0066989142064574,2565.7721779834988,0.0025657721779834,38.30131419671266,True,False,Polygon,True,Valid Geometry,True,True,False,14.097080574196328,False,False,4.402665291429523,4.402665291429523,4.402665291429523,0.004133142028477903,61.69868580334593,MultiPolygon,MultiPolygon,1,0,99.99999999999999,0,1,99.99999999999999,True,split_tract_ambiguous_35_to_65_pct
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600850513191,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Clara County,Tract 5131.91,56,61274.35255510271,0.0612743525551027,23457.911108059285,0.0234579111080592,38.283409175093425,True,False,Polygon,True,Valid Geometry,True,True,True,0.0,False,False,17.120582730522543,17.120582730522543,17.120582730522543,0.03781644144704343,61.716590824906575,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600850513282,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Clara County,Tract 5132.82,0,46330.92650659,0.0463309265065899,17668.384999752452,0.0176683849997524,38.135186002031155,True,False,Polygon,True,Valid Geometry,True,True,False,27.219560529652675,False,False,27.69185321421068,27.69185321421068,27.69185321421068,0.028662541506861598,61.86481399802076,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,702219_10420_march_2020,10420,"Akron, OH",march_2020,GISJOIN,G3901530533698,old_cbsas/1990/702219_10420_march_2020_cbsa_tracts.shp,cbsas/defs/702219_10420_march_2020.shp,39,Summit County,Tract 5336.98,0,75803.3701295153,0.0758033701295153,27941.54306290119,0.0279415430629011,36.86055516418483,True,False,Polygon,True,Valid Geometry,True,True,False,21.793492936217174,False,False,27.15837717644392,27.15837717644392,27.15837717644392,0.047861827066614133,63.139444835815205,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100390005691,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Lane County,Tract 56.91,0,25908.73227976198,0.0259087322797619,9379.955303242095,0.009379955303242,36.203837385625526,True,False,Polygon,True,Valid Geometry,True,True,False,14.846894205126343,False,False,14.331599215002347,14.331599215002347,14.331599215002347,0.01652877697651983,63.79616261437425,Polygon,Polygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1980,20140470_35620_march_2020,35620,"New York-Newark-Jersey City, NY-NJ-PA",march_2020,GISJOIN,G3600470070203,old_cbsas/1980/20140470_35620_march_2020_cbsa_tracts.shp,cbsas/defs/20140470_35620_march_2020.shp,New York,Kings County,State: 36 County: 047 Tract: 702.03,0,6251178.989170444,6.251178989170445,2208101.23938077,2.20810123938077,35.322956568770294,True,False,MultiPolygon,True,Valid Geometry,True,True,False,447.0049027842442,False,False,161.655646784902,161.655646784902,161.655646784902,4.043077749789665,64.67704343122956,MultiPolygon,MultiPolygon,15,12,18.1805243463302,12,1,18.1805243463302,True,split_tract_ambiguous_35_to_65_pct
1990,20140470_35620_march_2020,35620,"New York-Newark-Jersey City, NY-NJ-PA",march_2020,GISJOIN,G3600470070203,old_cbsas/1990/20140470_35620_march_2020_cbsa_tracts.shp,cbsas/defs/20140470_35620_march_2020.shp,36,Kings County,Tract 702.03,1,6251178.989170444,6.251178989170445,2208101.23938077,2.20810123938077,35.322956568770294,True,False,MultiPolygon,True,Valid Geometry,True,True,False,447.0049027842442,False,False,161.655646784902,161.655646784902,161.655646784902,4.043077749789665,64.67704343122956,MultiPolygon,MultiPolygon,15,12,18.1805243463302,12,1,18.1805243463302,True,split_tract_ambiguous_35_to_65_pct
2000,20140470_35620_march_2020,35620,"New York-Newark-Jersey City, NY-NJ-PA",march_2020,GISJOIN,G3600470070203,old_cbsas/2000/20140470_35620_march_2020_cbsa_tracts.shp,cbsas/defs/20140470_35620_march_2020.shp,New York,470,Census Tract 702.03,0,6267191.067947289,6.267191067947289,2208101.2835488734,2.208101283548874,35.232710469637865,True,False,MultiPolygon,True,Valid Geometry,True,True,False,440.063176516771,False,False,161.655646784902,161.655646784902,161.655646784902,4.05908978439848,64.76728953036316,MultiPolygon,MultiPolygon,15,12,18.134075361802317,12,1,18.134075361802317,True,split_tract_ambiguous_35_to_65_pct
1980,20140470_35620_march_2020,35620,"New York-Newark-Jersey City, NY-NJ-PA",march_2020,GISJOIN,G34002900144,old_cbsas/1980/20140470_35620_march_2020_cbsa_tracts.shp,cbsas/defs/20140470_35620_march_2020.shp,New Jersey,Ocean County,State: 34 County: 029 Tract: 144,954,4355736.015781457,4.355736015781456,1525418.1031357064,1.5254181031357064,35.02090341583828,True,False,Polygon,True,Valid Geometry,True,True,False,30.53120802270755,False,False,97.49582032230434,97.49582032230434,97.49582032230434,2.8303179126457474,64.97909658416167,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,20140470_35620_march_2020,35620,"New York-Newark-Jersey City, NY-NJ-PA",march_2020,GISJOIN,G34002907144,old_cbsas/1990/20140470_35620_march_2020_cbsa_tracts.shp,cbsas/defs/20140470_35620_march_2020.shp,34,Ocean County,Tract 7144,795,4355736.015781457,4.355736015781456,1525418.1031357064,1.5254181031357064,35.02090341583828,True,False,Polygon,True,Valid Geometry,True,True,False,30.53120802270755,False,False,97.49582032230434,97.49582032230434,97.49582032230434,2.8303179126457474,64.97909658416167,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,split_tract_ambiguous_35_to_65_pct
1990,433353_41420_march_2020,41420,"Salem, OR",march_2020,GISJOIN,G4100470011096,old_cbsas/1990/433353_41420_march_2020_cbsa_tracts.shp,cbsas/defs/433353_41420_march_2020.shp,41,Marion County,Tract 110.96,0,472544.64555530046,0.4725446455553004,348569.7266751385,0.3485697266751385,73.76440087804285,True,False,Polygon,True,Valid Geometry,True,True,False,32.638830392989576,False,False,101.9408456355757,101.9408456355757,101.9408456355757,0.1239749188801793,26.235599121960824,MultiPolygon,MultiPolygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,6385162_47900_march_2020,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",march_2020,GISJOIN,G5101390030798,old_cbsas/1990/6385162_47900_march_2020_cbsa_tracts.shp,cbsas/defs/6385162_47900_march_2020.shp,51,Page County,Tract 307.98,0,959.4643429498516,0.0009594643429498,674.0306244780522,0.000674030624478,70.25072160636634,True,False,Polygon,True,Valid Geometry,True,True,True,0.0,False,False,0.958455243300922,0.958455243300922,0.958455243300922,0.00028543371847283914,29.74927839374203,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600470002479,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Merced County,Tract 24.79,0,8850.799722155767,0.0088507997221557,3035.128971488559,0.0030351289714885,34.29214383747574,True,False,Polygon,True,Valid Geometry,True,True,False,17.698926921928837,False,False,14.358627886102859,14.358627886102859,14.358627886102859,0.005815670750674317,65.70785616260457,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2660329_16740_march_2020,16740,"Charlotte-Concord-Gastonia, NC-SC",march_2020,GISJOIN,G3700450951898,old_cbsas/1990/2660329_16740_march_2020_cbsa_tracts.shp,cbsas/defs/2660329_16740_march_2020.shp,37,Cleveland County,BNA 9518.98,0,84918.87162573414,0.0849188716257341,28318.284230978195,0.0283182842309781,33.347457036153685,True,False,Polygon,True,Valid Geometry,True,True,False,12.77468973658764,False,False,8.344761308409705,8.344761308409705,8.344761308409705,0.056600587394744065,66.65254296383232,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,128610_10540_march_2020,10540,"Albany-Lebanon, OR",march_2020,GISJOIN,G4100470011094,old_cbsas/1990/128610_10540_march_2020_cbsa_tracts.shp,cbsas/defs/128610_10540_march_2020.shp,41,Marion County,Tract 110.94,0,198471.88915121692,0.1984718891512169,65385.92024250532,0.0653859202425053,32.94467570300971,True,False,Polygon,True,Valid Geometry,True,True,False,104.64546233035372,False,False,120.61362199008947,120.61362199008947,120.61362199008947,0.1330859689087085,67.05532429698873,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,978529_49340_march_2020,49340,"Worcester, MA-CT",march_2020,GISJOIN,G2500270762196,old_cbsas/1990/978529_49340_march_2020_cbsa_tracts.shp,cbsas/defs/978529_49340_march_2020.shp,25,Worcester County,Tract 7621.96,0,1977.6462688243032,0.0019776462688243,630.0982190335606,0.0006300982190335,31.861017259074824,True,False,Polygon,True,Valid Geometry,True,True,False,0.32935197951458484,False,False,1.2119367460190131,1.2119367460190131,1.2119367460190131,0.001347548049789524,68.13898274086355,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,223259_32780_march_2020,32780,"Medford, OR",march_2020,GISJOIN,G4100290003198,old_cbsas/1990/223259_32780_march_2020_cbsa_tracts.shp,cbsas/defs/223259_32780_march_2020.shp,41,Jackson County,Tract 31.98,0,90606.19767039292,0.0906061976703929,26992.01486990984,0.0269920148699098,29.790473018304276,True,False,Polygon,True,Valid Geometry,True,True,False,25.83348858634489,False,False,27.601929712344912,27.601929712344912,27.601929712344912,0.06361418280048234,70.20952698169489,Polygon,Polygon,1,0,99.99999999999999,0,1,99.99999999999999,True,zero_population_boundary_artifact
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600870122892,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Cruz County,Tract 1228.92,0,54654.13608594133,0.0546541360859413,15938.598558335389,0.0159385985583353,29.162657576862273,True,False,Polygon,True,Valid Geometry,True,True,False,18.460704569073734,False,False,28.19652813360959,28.19652813360959,28.19652813360959,0.03871553752760288,70.83734242313211,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600850512894,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,Santa Clara County,Tract 5128.94,0,11651.294360059695,0.0116512943600596,3184.700852135388,0.0031847008521353,27.333451149019556,True,False,Polygon,True,Valid Geometry,True,True,False,10.781581716163245,False,False,10.695842914087043,10.695842914087043,10.695842914087043,0.00846659350792941,72.66654885102423,MultiPolygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100390005692,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Lane County,Tract 56.92,0,39242.66953726479,0.0392426695372647,9633.477158326234,0.0096334771583262,24.548475605560665,True,False,Polygon,True,Valid Geometry,True,True,False,46.80366900466398,False,False,48.33502469926646,48.33502469926646,48.33502469926646,0.02960919237893134,75.45152439442094,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,2000468_41940_march_2020,41940,"San Jose-Sunnyvale-Santa Clara, CA",march_2020,GISJOIN,G0600810613995,old_cbsas/1990/2000468_41940_march_2020_cbsa_tracts.shp,cbsas/defs/2000468_41940_march_2020.shp,06,San Mateo County,Tract 6139.95,0,1468.2706994172304,0.0014682706994172,353.2034479081532,0.0003532034479081,24.0557444923707,True,False,Polygon,True,Valid Geometry,True,True,False,4.005191964257266,False,False,6.149857285851683,6.149857285851683,6.149857285851683,0.0011150672515084959,75.94425550758972,Polygon,Polygon,1,0,100.00000000000001,0,1,100.00000000000001,True,zero_population_boundary_artifact
1990,128610_10540_march_2020,10540,"Albany-Lebanon, OR",march_2020,GISJOIN,G4100470011095,old_cbsas/1990/128610_10540_march_2020_cbsa_tracts.shp,cbsas/defs/128610_10540_march_2020.shp,41,Marion County,Tract 110.95,0,2754980.237211927,2.7549802372119268,656511.3056937329,0.656511305693733,23.829982401548197,True,False,Polygon,True,Valid Geometry,True,True,False,234.8340429382434,False,False,289.3435468195617,289.3435468195617,289.3435468195617,2.098468931518183,76.17001759845141,MultiPolygon,MultiPolygon,1,0,99.99999999999999,0,1,99.99999999999999,True,zero_population_boundary_artifact
1990,4749008_41860_march_2020,41860,"San Francisco-Oakland-Berkeley, CA",march_2020,GISJOIN,G0600850514196,old_cbsas/1990/4749008_41860_march_2020_cbsa_tracts.shp,cbsas/defs/4749008_41860_march_2020.shp,06,Santa Clara County,Tract 5141.96,0,7414.949627111477,0.0074149496271114,1596.2573749478431,0.0015962573749478,21.52755521239693,True,False,Polygon,True,Valid Geometry,True,True,True,0.0,False,False,10.404037806046379,10.404037806046379,10.404037806046379,0.005818692252172523,78.47244478772295,Polygon,Polygon,1,0,100.00000000000001,0,1,100.00000000000001,True,zero_population_boundary_artifact
1990,2660329_16740_march_2020,16740,"Charlotte-Concord-Gastonia, NC-SC",march_2020,GISJOIN,G3701090071398,old_cbsas/1990/2660329_16740_march_2020_cbsa_tracts.shp,cbsas/defs/2660329_16740_march_2020.shp,37,Lincoln County,Tract 713.98,0,23618.60127854852,0.0236186012785485,5040.07921449409,0.005040079214494,21.33944832318126,True,False,Polygon,True,Valid Geometry,True,True,False,19.759595991963902,False,False,22.397316536374547,22.397316536374547,22.397316536374547,0.018578522064066884,78.66055167687146,Polygon,Polygon,1,0,99.99999999999999,0,1,99.99999999999999,True,zero_population_boundary_artifact
1990,4749008_41860_march_2020,41860,"San Francisco-Oakland-Berkeley, CA",march_2020,GISJOIN,G0600810613996,old_cbsas/1990/4749008_41860_march_2020_cbsa_tracts.shp,cbsas/defs/4749008_41860_march_2020.shp,06,San Mateo County,Tract 6139.96,0,1224.8084610377882,0.0012248084610377,260.66390628156614,0.0002606639062815,21.282013847349152,True,False,Polygon,True,Valid Geometry,True,True,False,13.528496727707072,False,False,8.5907431979056,8.5907431979056,8.5907431979056,0.0009641445547569636,78.71798615271138,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,978529_49340_march_2020,49340,"Worcester, MA-CT",march_2020,GISJOIN,G2500210457298,old_cbsas/1990/978529_49340_march_2020_cbsa_tracts.shp,cbsas/defs/978529_49340_march_2020.shp,25,Norfolk County,Tract 4572.98,0,674.5090714569128,0.0006745090714569,139.9943586153588,0.0001399943586153,20.755000123716137,True,False,Polygon,True,Valid Geometry,True,True,False,5.489383298999417,False,False,7.147275558614303,7.147275558614303,7.147275558614303,0.0005345147128420067,79.24499987635097,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
2000,1799674_47260_march_2020,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",march_2020,GISJOIN,G5108100000000,old_cbsas/2000/1799674_47260_march_2020_cbsa_tracts.shp,cbsas/defs/1799674_47260_march_2020.shp,Virginia,8100,Census Tract 0,0,86822.67553954749,0.0868226755395474,17003.73580044158,0.0170037358004415,19.58444115523303,True,False,MultiPolygon,True,Valid Geometry,True,True,False,795.6352849887414,False,False,19.054459338935317,39.70074905944836,39.70074905944836,0.0698189397390982,80.41555884475808,MultiPolygon,MultiPolygon,2,0,52.32603517950838,1,2,47.673964820491626,False,zero_population_boundary_artifact
1990,978529_49340_march_2020,49340,"Worcester, MA-CT",march_2020,GISJOIN,G2500270762198,old_cbsas/1990/978529_49340_march_2020_cbsa_tracts.shp,cbsas/defs/978529_49340_march_2020.shp,25,Worcester County,Tract 7621.98,0,4194.503144296192,0.0041945031442961,820.5068974834439,0.0008205068974834,19.561480090894516,True,False,Polygon,True,Valid Geometry,True,True,False,24.93339598915153,False,False,26.177358017580115,26.177358017580115,26.177358017580115,0.0033739962468126903,80.4385199091041,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
2010,330758_14500_march_2020,14500,"Boulder, CO",march_2020,GISJOIN,G0800140980100,old_cbsas/2010/330758_14500_march_2020_cbsa_tracts.shp,cbsas/defs/330758_14500_march_2020.shp,Colorado,140,Census Tract 9801,0,131063.7310201631,0.1310637310201631,23319.534102361693,0.0233195341023616,17.7925150770919,True,False,Polygon,True,Valid Geometry,True,True,False,21.57336456892988,False,False,21.641888692380984,21.641888692380984,21.641888692380984,0.10774419691780154,82.2074849229082,GeometryCollection,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,978529_49340_march_2020,49340,"Worcester, MA-CT",march_2020,GISJOIN,G2500270762197,old_cbsas/1990/978529_49340_march_2020_cbsa_tracts.shp,cbsas/defs/978529_49340_march_2020.shp,25,Worcester County,Tract 7621.97,0,1224.668449784415,0.0012246684497844,213.11612307466496,0.0002131161230746,17.401944429300915,True,False,Polygon,True,Valid Geometry,True,True,False,8.094979615093896,False,False,13.879811532363693,13.879811532363693,13.879811532363693,0.001011552326709449,82.59805557067449,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,270861_42100_march_2020,42100,"Santa Cruz-Watsonville, CA",march_2020,GISJOIN,G0600870122695,old_cbsas/1990/270861_42100_march_2020_cbsa_tracts.shp,cbsas/defs/270861_42100_march_2020.shp,06,Santa Cruz County,Tract 1226.95,0,12126.387885933656,0.0121263878859336,2093.934650660468,0.0020939346506604,17.26758759786487,True,False,Polygon,True,Valid Geometry,True,True,False,23.679514581752787,False,False,26.36397236633592,26.36397236633592,26.36397236633592,0.010032453235264372,82.73241240206244,Polygon,MultiPolygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
1990,382971_21660_march_2020,21660,"Eugene-Springfield, OR",march_2020,GISJOIN,G4100390005693,old_cbsas/1990/382971_21660_march_2020_cbsa_tracts.shp,cbsas/defs/382971_21660_march_2020.shp,41,Lane County,Tract 56.93,0,32293.651144089705,0.0322936511440897,5522.1997337095945,0.0055221997337095,17.099954752933698,True,False,Polygon,True,Valid Geometry,True,True,False,49.60047188282317,False,False,48.037755241241484,48.037755241241484,48.037755241241484,0.026771451410381956,82.90004524707203,Polygon,Polygon,1,0,100.0,0,1,100.0,True,zero_population_boundary_artifact
